ISO_country,Cruise_ID,Latitude,Longitude,Year,Month,Day,Time,WOD_unique,depth(m),qc_flag,Temp,qc_flag,Sal,qc_flag,Oxy,qc_flag,Phos,qc_flag,dum5,qc_flag,Sil,qc_flag,dum7,qc_flag,NO3,qc_flag,pH,qc_flag,dum10,qc_flag,Chl,qc_flag,dum12,qc_flag,dum13,qc_flag,dum14,qc_flag,dum15,qc_flag,dum16,qc_flag,Alk,qc_flag,dum18,qc_flag,dum19,qc_flag,pCO2,qc_flag,DIC,qc_flag,dum22,qc_flag,dum23,qc_flag,BAC,qc_flag,dum25,qc_flag,dum26,qc_flag,dum27,qc_flag,dum28,qc_flag,dum29,qc_flag,dum30,qc_flag,dum31,qc_flag,dum32,qc_flag,Trit,qc_flag,He,qc_flag,dHE3,qc_flag,dC14,qc_flag,dC13,qc_flag,Arg,qc_flag,Neo,qc_flag,CFC11,qc_flag,CFC12,qc_flag,CFC113,qc_flag,O18,qc_flag
US,49481,31.848,-119.567,2017, 1, 7,9.87,19750356,1.99,0,15.95,0,33.318,0,245,0,0.28,0,,,0.98,0,,,0.10,0,,,,,0.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-36.500,-103.001,2017, 1, 7,11.10,18232600,3.67,0,19.5798,0,34.0306,0,234.2,0,0.364,0,,,0.3,0,,,1.6,0,7.9280,0,,,,,,,,,,,,,,,2.3073,0,,,,,,,2.0775,0,,,,,,,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2635,0,1.3720,0,,,,
GB,13416,55.340,-6.580,2017, 1, 7,16.85,18956566,2.7,0,9.87,0,34.86,0,,,,,,,,,,,,,,,,,0.19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,31.518,-120.243,2017, 1, 7,16.75,19750357,1.99,0,15.53,0,33.284,0,249,0,0.28,0,,,0.7,0,,,0,0,,,,,0.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-37.001,-102.998,2017, 1, 7,17.02,18232601,2.68,0,19.4472,0,34.0520,0,235.4,0,0.341,0,,,0.2,0,,,1.5,0,7.9267,0,,,,,,,,,,,,,,,2.3114,0,,,,,,,2.0717,0,,,,,,,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2681,0,1.3816,0,,,,
US,49481,31.187,-120.905,2017, 1, 7,21.60,19750358,1.99,0,16.86,0,33.292,0,240,0,0.26,0,,,0.98,0,,,0.10,0,,,,,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-37.500,-102.999,2017, 1, 7,22.92,18232602,2.98,0,18.8219,0,33.9534,0,237.5,0,0.423,0,,,0.3,0,,,2.5,0,7.9208,0,,,,,,,,,,,,,,,2.3068,0,,,,,,,2.0781,0,,,,,,,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3005,0,1.3938,0,,,,
US,49481,30.845,-121.585,2017, 1, 8,3.42,19750359,1.99,0,16.49,0,33.244,0,242,0,0.25,0,,,0.4,0,,,0,0,,,,,0.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-38.000,-103.000,2017, 1, 8,5.02,18232603,4.27,0,17.9421,0,33.8795,0,239.9,0,0.528,0,,,0.4,0,,,4.5,0,7.9034,0,,,,,,,,,,,,,,,2.3001,0,,,,,,,2.0774,0,,,,,,,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3789,0,1.4316,0,,,,
GB,13416,55.000,-5.560,2017, 1, 8,6.50,18956567,2.9,0,9.95,0,34.55,0,,,,,,,,,,,,,,,,,0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,30.515,-122.250,2017, 1, 8,8.95,19750360,1.99,0,16.40,0,33.222,0,243,0,0.23,0,,,0.8,0,,,0.10,0,,,,,0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.450,24.788,2017, 1, 8,9.50,18230427,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.72,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.539,24.686,2017, 1, 8,10.33,18230428,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.59,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-38.500,-103.001,2017, 1, 8,11.23,18232604,5.46,0,16.4114,0,33.8629,0,247.5,0,0.745,0,,,0.5,0,,,7.6,0,7.8815,0,,,,,,,,,,,,,,,2.3050,0,,,,,,,2.0952,0,,,,,,,5.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5707,0,1.5367,0,,,,
EE,166,59.838,24.838,2017, 1, 8,13.25,18230429,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.717,25.017,2017, 1, 8,14.25,18230430,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB,13416,54.250,-5.200,2017, 1, 8,14.75,18956568,2.7,0,10.29,0,34.16,0,,,,,,,,,,,,,,,,,0.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,30.182,-122.918,2017, 1, 8,15.60,19750361,1.99,0,17.31,0,33.362,0,238,0,0.20,0,,,0,0,,,0,0,,,,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.833,25.617,2017, 1, 8,17.83,18230431,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-39.000,-103.000,2017, 1, 8,17.68,18232605,3.37,0,16.4550,0,33.8473,0,247.5,0,0.715,0,,,0.4,0,,,7.2,0,7.9078,0,,,,,,,,,,,,,,,2.3031,0,,,,,,,2.0942,0,,,,,,,3.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5698,0,1.5328,0,,,,
US,38379,-68.250,-128.478,2017, 1, 8,18.13,18232606,6.67,0,-0.0186,0,,,,,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.737686,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38379,-68.251,-128.479,2017, 1, 8,19.47,18232607,7.46,0,0.0122,0,33.7122,0,346,0,1.88,0,,,59.6,0,,,27.26,0,7.6571,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.536072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.917,26.342,2017, 1, 8,20.33,18230432,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.321,9.809,2017, 1, 9,0.00,18956569,0,0,,,,,,,0.66,0,,,30.9,0,,,11.1,0,,,,,2.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-39.500,-103.004,2017, 1, 9,0.40,18232608,4.76,0,16.2187,0,33.9052,0,248.1,0,0.702,0,,,0.5,0,,,6.7,0,7.8861,0,,,,,,,,,,,,,,,2.3064,0,,,,,,,2.0962,0,,,,,,,4.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5991,0,1.5455,0,,,,
EE,166,59.540,27.175,2017, 1, 9,1.17,18230433,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,29.848,-123.580,2017, 1, 9,1.18,19750362,1.99,0,17.77,0,33.417,0,237,0,0.20,0,,,0.6,0,,,0,0,,,,,0.10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.583,27.450,2017, 1, 9,2.30,18230434,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.93,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.475,27.976,2017, 1, 9,4.40,18230435,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.407,27.783,2017, 1, 9,5.40,18230436,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-40.000,-102.999,2017, 1, 9,6.90,18232609,6.45,0,16.3795,0,33.9343,0,246.6,0,0.645,0,,,0.4,0,,,6.1,0,7.8902,0,,,,,,,,,,,,,,,2.3038,0,,,,,,,2.0957,0,,,,,,,6.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5733,0,1.5244,0,,,,
US,49481,30.418,-123.990,2017, 1, 9,6.13,19750363,1.99,0,17.71,0,33.426,0,236,0,0.20,0,,,1.4,0,,,0.10,0,,,,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4648,55.493,12.423,2017, 1, 9,8.10,18956570,0.2,0,4.07,0,9.588,0,363,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.467,27.017,2017, 1, 9,9.13,18230437,0.0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,1.01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4644,57.608,9.915,2017, 1, 9,9.58,18956571,0.8,0,4.97,0,32.986,0,315,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.069,11.771,2017, 1, 9,9.22,18956572,0.4,0,0.446,0,14.379,0,,,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,57.998,19.879,2017, 1, 9,10.33,18230438,0,0,4.37,0,7.320,0,362,0,0.67,0,,,14.8,0,,,3.4,0,,,,,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.209,10.602,2017, 1, 9,10.00,18956573,0.2,0,3.763,0,27.283,0,317,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4649,55.867,12.750,2017, 1, 9,10.03,18956574,0.2,0,3.388,0,10.327,0,360,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4650,55.338,8.351,2017, 1, 9,10.70,18956575,0.2,0,4.619,0,31.5,0,395,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4641,55.146,11.744,2017, 1, 9,10.07,18956576,0.4,0,1.236,0,15.008,0,,,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.155,10.319,2017, 1, 9,11.48,18956577,0.2,0,3.901,0,25.18,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4650,55.337,8.549,2017, 1, 9,11.65,18956578,0.2,0,2.902,0,30.432,0,335,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,30.752,-123.328,2017, 1, 9,11.88,19750364,1.99,0,17.29,0,33.379,0,239,0,0.20,0,,,1.7,0,,,0.10,0,,,,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4642,56.219,10.447,2017, 1, 9,12.32,18956579,0.2,0,2.981,0,26.004,0,326,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-40.500,-103.000,2017, 1, 9,13.78,18232610,8.34,0,16.2221,0,33.9452,0,248.0,0,0.649,0,,,0.3,0,,,6.5,0,7.8864,0,,,,,,,,,,,,,,,2.3063,0,,,,,,,2.0979,0,,,,,,,8.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5931,0,1.5362,0,,,,
EE,166,59.717,25.708,2017, 1, 9,14.33,18230440,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,57.312,20.076,2017, 1, 9,14.83,18230439,0,0,5.04,0,7.450,0,357,0,0.56,0,,,13.5,0,,,2.5,0,7.82,0,,,0.6,0,,,,,,,,,,,1.698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,57.312,20.076,2017, 1, 9,16.33,18850450,205,0,7.04,0,13.300,0,4,0,2.81,0,,,49.5,0,,,6.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SE,5122,58.258,11.433,2017, 1, 9,16.17,18850451,0,0,4.75,0,30.960,0,,,0.48,0,,,4.7,0,,,3.4,0,,,,,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EE,166,59.530,24.970,2017, 1, 9,17.53,18230441,0,0,-99.99,0,-99.99,0,-99.99,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,31.085,-122.658,2017, 1, 9,17.80,19750365,1.99,0,16.75,0,33.208,0,242,0,0.21,0,,,1.1,0,,,0,0,,,,,0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38379,-70.651,-136.590,2017, 1, 9,20.30,18232612,1.81,0,-1.2332,0,,,,,,,,,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.825408,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-40.999,-103.002,2017, 1, 9,20.57,18232611,3.77,0,15.1749,0,33.9411,0,254.2,0,0.779,0,,,0.6,0,,,7.9,0,7.8778,0,,,,,,,,,,,,,,,2.3080,0,,,,,,,2.1056,0,,,,,,,3.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6941,0,1.6089,0,,,,
FI,5421,56.634,19.585,2017, 1, 9,21.35,18230442,0,0,5.04,0,7.460,0,353,0,0.65,0,,,14.0,0,,,3.3,0,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,31.413,-121.992,2017, 1, 9,23.57,19750366,1.99,0,16.28,0,33.185,0,246,0,0.27,0,,,1.3,0,,,0.10,0,,,,,0.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-41.501,-103.001,2017, 1,10,2.93,18232613,5.06,0,14.2341,0,33.9676,0,258.7,0,0.835,0,,,0.6,0,,,9.1,0,7.8652,0,,,,,,,,,,,,,,,2.3069,0,,,,,,,2.1121,0,,,,,,,5.1,0,,,,,,,,,,,,,,,,,,,,,9.7,0,1.62,0,,,,,2.8442,0,1.6802,0,,,,
US,38379,-70.654,-136.464,2017, 1,10,3.93,18232614,1.57,0,-1.2015,0,33.1598,0,331.5,0,1.74,0,,,45.3,0,,,24.82,0,7.6669,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.588883,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,55.555,18.400,2017, 1,10,4.83,18230443,0,0,4.79,0,7.390,0,357,0,0.65,0,,,15,0,,,3.1,0,,,,,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,31.750,-121.313,2017, 1,10,5.38,19750367,1.99,0,16.15,0,33.256,0,247,0,0.24,0,,,1.5,0,,,0,0,,,,,0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,54.886,10.703,2017, 1,10,6.67,18956580,0.1,0,1.392,0,20.121,0,357,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.721,11.822,2017, 1,10,8.45,18956581,0.2,0,1.846,0,21.114,0,345,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1641,53.565,6.563,2017, 1,10,8.42,18956582,1.0,0,5.21,0,32.6,0,298,0,0.54,0,,,10.6,0,,,8.7,0,8.05,0,,,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-42.000,-103.000,2017, 1,10,9.22,18232615,3.67,0,13.3471,0,33.9686,0,265.3,0,0.943,0,,,0.9,0,,,8.9,0,7.8512,0,,,,,,,,,,,,,,,2.3057,0,,,,,,,2.1149,0,,,,,,,3.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0062,0,1.7662,0,,,,
DK,4638,54.874,10.439,2017, 1,10,9.05,18956583,0.1,0,3.173,0,20.559,0,342,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4643,55.866,11.795,2017, 1,10,9.28,18956584,0.2,0,2.153,0,22.057,0,342,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1641,53.559,6.661,2017, 1,10,9.40,18956585,1.0,0,4.4,0,31.6,0,305,0,0.62,0,,,15.6,0,,,12.3,0,8.1,0,,,1.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4651,55.925,12.023,2017, 1,10,10.27,18956586,0.2,0,1.066,0,18.166,0,359,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4648,55.713,12.067,2017, 1,10,10.92,18956587,0.2,0,0.8,0,12.709,0,390,0,-99.99,0,,,-99.99,0,,,-99.99,0,-99.99,0,,,-99.99,0,,,,,,,,,,,-99.99,0,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4640,55.491,9.587,2017, 1,10,10.60,18956588,0.2,0,3.872,0,23.908,0,323,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,32.082,-120.638,2017, 1,10,10.97,19750368,1.99,0,14.92,0,33.158,0,258,0,0.28,0,,,1.6,0,,,0,0,,,,,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.063,10.374,2017, 1,10,11.28,18956589,0.1,0,2.673,0,8.608,0,363,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.459,9.763,2017, 1,10,11.57,18956590,0.2,0,3.822,0,23.675,0,329,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4645,56.078,8.224,2017, 1,10,12.68,18956591,0.2,0,2.05,0,6.43,0,389,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4646,55.094,8.576,2017, 1,10,12.53,18956592,0.2,0,2.555,0,28.392,0,339,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1641,53.335,6.944,2017, 1,10,12.30,18956593,1.0,0,3.31,0,23.2,0,323,0,1.61,0,,,81.7,0,,,80.1,0,8.12,0,,,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,55.250,15.984,2017, 1,10,13.00,18230444,0,0,5.65,0,7.660,0,353,0,0.61,0,,,13.2,0,,,3.5,0,7.87,0,,,0.9,0,,,,,,,,,,,1.694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DK,4638,55.257,9.880,2017, 1,10,13.10,18956594,0.2,0,3.782,0,22.107,0,332,0,-99.99,0,,,-99.99,0,,,-99.99,0,,,,,-99.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL,0,53.848,14.623,2017, 1,10,13.32,18956595,0.5,0,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NL,1641,53.304,7.157,2017, 1,10,15.43,18956596,1.0,0,2.7,0,15.7,0,348,0,1.86,0,,,124.4,0,,,125.4,0,8.12,0,,,2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,38378,-42.501,-102.998,2017, 1,10,15.22,18232616,3.08,0,13.1886,0,33.9691,0,266.7,0,0.963,0,,,1.0,0,,,9.8,0,7.8502,0,,,,,,,,,,,,,,,2.3131,0,,,,,,,2.1169,0,,,,,,,3.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0206,0,1.7768,0,,,,
FI,5421,55.383,15.334,2017, 1,10,16.25,18230445,0,0,5.41,0,7.700,0,357,0,0.58,0,,,12.6,0,,,3.2,0,,,,,1.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,32.420,-119.958,2017, 1,10,18.30,19750369,1.99,0,15.95,0,33.365,0,247,0,0.28,0,,,1.7,0,,,0,0,,,,,0.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,55.309,14.599,2017, 1,10,19.33,18230446,0,0,5.55,0,7.830,0,353,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US,49481,32.648,-119.483,2017, 1,10,21.78,19750370,1.99,0,15.72,0,33.353,0,253,0,0.28,0,,,1.6,0,,,0.10,0,,,,,0.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI,5421,54.971,14.099,2017, 1,10,22.83,18230447,0,0,4.58,0,8.240,0,362,0,0.55,0,,,11.0,0,,,3.4,0,,,,,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
